State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Production_N
West Bengal,BANKURA,2010,KHARIF,Cotton(lint),10,4,9.999
West Bengal,DINAJPUR UTTAR,2016,RABI,Rapeseed &Mustard,43174,33675,43173.999
West Bengal,24 PARAGANAS SOUTH,2012,KHARIF,Urad,58,56,57.999
West Bengal,24 PARAGANAS SOUTH,2009,KHARIF,Sunflower,3761,5209,3760.999
West Bengal,DINAJPUR DAKSHIN,2017,RABI,Rapeseed &Mustard,24811,29184,24810.999
West Bengal,24 PARAGANAS SOUTH,2019,SUMMER,Moong(Green Gram),19457,11399,19456.999
West Bengal,MALDAH,2015,RABI,Khesari,1983,2219,1982.999
West Bengal,MALDAH,2019,RABI,Wheat,44401,125945,44400.999
West Bengal,DINAJPUR UTTAR,2011,ANNUAL,Dry chillies,3611,1574,3610.999
West Bengal,BANKURA,2014,ANNUAL,Tobacco,10,8,9.999
West Bengal,MEDINIPUR EAST,2019,WINTER,Rice,254064,546260,254063.999
West Bengal,DINAJPUR DAKSHIN,2011,KHARIF,Urad,507,209,506.999
West Bengal,COOCHBEHAR,2010,ANNUAL,Turmeric,484,726,483.999
West Bengal,MURSHIDABAD,2009,RABI,Wheat,130363,251791,130362.999
West Bengal,24 PARAGANAS SOUTH,2011,RABI,Rapeseed &Mustard,1404,885,1403.999
West Bengal,MURSHIDABAD,2018,SUMMER,Sesamum,18542,17159,18541.999
West Bengal,BANKURA,2011,SUMMER,Rice,50430,139200,50429.999
West Bengal,JALPAIGURI,2013,WINTER,Rice,179331,301641,179330.999
West Bengal,DINAJPUR DAKSHIN,2009,ANNUAL,Groundnut,65,84,64.999
West Bengal,MALDAH,2017,AUTUMN,Rice,3098,5519,3097.999
West Bengal,MURSHIDABAD,2017,KHARIF,Sunflower,40,45,39.999
West Bengal,BANKURA,2014,SUMMER,Rice,45623,119400,45622.999
West Bengal,MURSHIDABAD,2010,RABI,Urad,455,528,454.999
West Bengal,DINAJPUR UTTAR,2011,RABI,Khesari,174,134,173.999
West Bengal,MEDINIPUR WEST,2009,RABI,Urad,1185,1114,1184.999
West Bengal,MEDINIPUR WEST,2009,KHARIF,Urad,321,139,320.999
West Bengal,MALDAH,2016,RABI,Khesari,1936,2166,1935.999
West Bengal,BARDHAMAN,2017,KHARIF,Urad,21,6,20.999
West Bengal,MEDINIPUR WEST,2018,KHARIF,Niger seed,72,32,71.999
West Bengal,MEDINIPUR EAST,2010,KHARIF,Urad,160,36,159.999
West Bengal,JALPAIGURI,2016,AUTUMN,Rice,29852,55243,29851.999
West Bengal,24 PARAGANAS SOUTH,2013,RABI,Khesari,3516,4008,3515.999
West Bengal,PURULIA,2018,RABI,Potato,1726,43703,1725.999
West Bengal,BARDHAMAN,2014,RABI,Peas & beans (Pulses),197,247,196.999
West Bengal,JALPAIGURI,2015,KHARIF,Mesta,240,2892,239.999
West Bengal,DARJEELING,2012,ANNUAL,Sugarcane,19,2306,18.999
West Bengal,HOWRAH,2017,SUMMER,Maize,87,115,86.999
West Bengal,HOOGHLY,2009,RABI,Wheat,342,780,341.999
West Bengal,NADIA,2009,KHARIF,Moong(Green Gram),60,31,59.999
West Bengal,JALPAIGURI,2013,RABI,Wheat,15887,33136,15886.999
West Bengal,MALDAH,2018,ANNUAL,Sugarcane,2053,210157,2052.999
West Bengal,COOCHBEHAR,2012,ANNUAL,Turmeric,1500,2600,1499.999
West Bengal,HOWRAH,2013,SUMMER,Moong(Green Gram),265,118,264.999
West Bengal,COOCHBEHAR,2015,KHARIF,Niger seed,1860,1469,1859.999
West Bengal,BARDHAMAN,2017,RABI,Arhar/Tur,70,93,69.999
West Bengal,PURULIA,2011,ANNUAL,Tobacco,17,5,16.999
West Bengal,JALPAIGURI,2018,KHARIF,Urad,1232,679,1231.999
West Bengal,COOCHBEHAR,2016,RABI,Potato,23711,604827,23710.999
West Bengal,COOCHBEHAR,2016,RABI,Maize,4290,25204,4289.999
West Bengal,DINAJPUR DAKSHIN,2019,WINTER,Rice,163582,462884,163581.999
West Bengal,BANKURA,2011,AUTUMN,Rice,20337,53240,20336.999
West Bengal,DINAJPUR UTTAR,2015,RABI,Maize,7400,41477,7399.999
West Bengal,COOCHBEHAR,2009,ANNUAL,Sesamum,829,513,828.999
West Bengal,DARJEELING,2011,RABI,Masoor,16,9,15.999
West Bengal,BANKURA,2013,KHARIF,Groundnut,109,118,108.999
West Bengal,COOCHBEHAR,2009,WINTER,Rice,216497,366064,216496.999
West Bengal,BANKURA,2015,RABI,Peas & beans (Pulses),25,14,24.999
West Bengal,BARDHAMAN,2009,ANNUAL,Potato,42413,1132542,42412.999
West Bengal,COOCHBEHAR,2010,RABI,Khesari,1695,615,1694.999
West Bengal,MEDINIPUR EAST,2019,RABI,Khesari,8520,14578,8519.999
West Bengal,JALPAIGURI,2015,RABI,Maize,350,1229,349.999
West Bengal,JALPAIGURI,2019,AUTUMN,Groundnut,110,157,109.999
West Bengal,HOOGHLY,2009,SUMMER,Rice,103421,317238,103420.999
West Bengal,BARDHAMAN,2017,RABI,Arhar/Tur,70,93,69.999
West Bengal,DINAJPUR DAKSHIN,2009,RABI,Peas & beans (Pulses),16,10,15.999
West Bengal,24 PARAGANAS SOUTH,2010,ANNUAL,Sesamum,1579,1872,1578.999
West Bengal,BARDHAMAN,2013,RABI,Maize,205,441,204.999
West Bengal,24 PARAGANAS NORTH,2011,KHARIF,Cotton(lint),137,445,136.999
West Bengal,BARDHAMAN,2011,KHARIF,Maize,308,787,307.999
West Bengal,MALDAH,2011,WINTER,Rice,79972,201941,79971.999
West Bengal,DARJEELING,2014,KHARIF,Niger seed,40,25,39.999
West Bengal,DINAJPUR DAKSHIN,2018,SUMMER,Moong(Green Gram),2,1,1.999
West Bengal,BANKURA,2016,SUMMER,Sesamum,19687,16489,19686.999
West Bengal,MALDAH,2016,RABI,Moong(Green Gram),70,22,69.999
West Bengal,JALPAIGURI,2017,ANNUAL,Tobacco,650,923,649.999
West Bengal,HOOGHLY,2013,RABI,Masoor,388,234,387.999
West Bengal,NADIA,2012,KHARIF,Maize,602,1201,601.999
West Bengal,DARJEELING,2012,KHARIF,Niger seed,80,50,79.999
West Bengal,PURULIA,2013,RABI,Gram,13,16,12.999
West Bengal,DINAJPUR UTTAR,2014,RABI,Urad,730,653,729.999
West Bengal,MALDAH,2012,AUTUMN,Sesamum,35,11,34.999
West Bengal,BARDHAMAN,2010,ANNUAL,Sannhamp,48,359,47.999
West Bengal,BARDHAMAN,2016,KHARIF,Moong(Green Gram),22,12,21.999
West Bengal,BIRBHUM,2013,RABI,Groundnut,31,48,30.999
West Bengal,24 PARAGANAS NORTH,2012,KHARIF,Urad,836,808,835.999
West Bengal,PURULIA,2010,AUTUMN,Rice,1606,1497,1605.999
West Bengal,MEDINIPUR WEST,2016,KHARIF,Niger seed,65,32,64.999
West Bengal,DARJEELING,2010,RABI,Horse-gram,2,1,1.999
West Bengal,BARDHAMAN,2016,KHARIF,Moong(Green Gram),22,12,21.999
West Bengal,24 PARAGANAS NORTH,2016,SUMMER,Groundnut,1885,4158,1884.999
West Bengal,HOWRAH,2012,ANNUAL,Turmeric,144,368,143.999
West Bengal,MALDAH,2012,RABI,Wheat,46879,137920,46878.999
West Bengal,DINAJPUR DAKSHIN,2017,WINTER,Rice,158532,440334,158531.999
West Bengal,HOOGHLY,2012,ANNUAL,Potato,94824,2465212,94823.999
West Bengal,MURSHIDABAD,2019,RABI,Arhar/Tur,145,242,144.999
West Bengal,NADIA,2011,RABI,Khesari,1486,1074,1485.999
West Bengal,MALDAH,2018,RABI,Arhar/Tur,35,45,34.999
West Bengal,COOCHBEHAR,2016,ANNUAL,Sugarcane,756,87994,755.999
West Bengal,MEDINIPUR WEST,2012,RABI,Peas & beans (Pulses),1,1,0.999
West Bengal,BIRBHUM,2015,RABI,Masoor,5261,3512,5260.999
West Bengal,BARDHAMAN,2012,KHARIF,Jute,11074,157180,11073.999
West Bengal,BANKURA,2011,RABI,Peas & beans (Pulses),19,11,18.999
West Bengal,MURSHIDABAD,2018,KHARIF,Moong(Green Gram),105,66,104.999
West Bengal,BANKURA,2014,SUMMER,Sesamum,21513,12325,21512.999
West Bengal,DARJEELING,2019,SUMMER,Maize,1350,4523,1349.999
West Bengal,DINAJPUR UTTAR,2016,ANNUAL,Sugarcane,966,112437,965.999
West Bengal,HOOGHLY,2019,WINTER,Rice,190221,580845,190220.999
West Bengal,HOOGHLY,2012,ANNUAL,Sugarcane,438,46862,437.999
West Bengal,MEDINIPUR EAST,2009,ANNUAL,Sesamum,657,489,656.999
West Bengal,MURSHIDABAD,2013,RABI,Urad,830,740,829.999
West Bengal,MURSHIDABAD,2015,SUMMER,Sesamum,17508,14286,17507.999
West Bengal,HOOGHLY,2017,RABI,Peas & beans (Pulses),212,229,211.999
West Bengal,MALDAH,2009,RABI,Arhar/Tur,50,32,49.999
West Bengal,HOWRAH,2011,WINTER,Rice,76644,131524,76643.999
West Bengal,MEDINIPUR WEST,2018,ANNUAL,Sugarcane,3210,708183,3209.999
West Bengal,MALDAH,2010,ANNUAL,Arecanut,28,50,27.999
West Bengal,JALPAIGURI,2017,RABI,Moong(Green Gram),234,132,233.999
West Bengal,MALDAH,2013,AUTUMN,Maize,5081,18471,5080.999
West Bengal,MEDINIPUR WEST,2009,ANNUAL,Turmeric,1448,1791,1447.999
West Bengal,MEDINIPUR WEST,2015,RABI,Potato,64683,2482395,64682.999
West Bengal,MALDAH,2017,RABI,Gram,3265,4720,3264.999
West Bengal,DARJEELING,2015,AUTUMN,Rice,3451,8181,3450.999
West Bengal,24 PARAGANAS NORTH,2018,RABI,Groundnut,66,85,65.999
West Bengal,JALPAIGURI,2009,RABI,Horse-gram,82,33,81.999
West Bengal,NADIA,2010,RABI,Masoor,17587,13466,17586.999
West Bengal,BIRBHUM,2010,RABI,Safflower,58,18,57.999
West Bengal,MEDINIPUR EAST,2019,SUMMER,Groundnut,17994,52469,17993.999
West Bengal,JALPAIGURI,2018,KHARIF,Moong(Green Gram),75,48,74.999
West Bengal,HOWRAH,2010,KHARIF,Dry ginger,47,65,46.999
West Bengal,COOCHBEHAR,2012,KHARIF,Maize,184,425,183.999
West Bengal,JALPAIGURI,2010,AUTUMN,Rice,46121,67457,46120.999
West Bengal,BARDHAMAN,2011,RABI,Masoor,2110,640,2109.999
West Bengal,PURULIA,2013,ANNUAL,Sugarcane,541,25991,540.999
West Bengal,BANKURA,2019,RABI,Rapeseed &Mustard,11795,9279,11794.999
West Bengal,DARJEELING,2012,ANNUAL,Sugarcane,19,2306,18.999
West Bengal,COOCHBEHAR,2019,RABI,Potato,36600,1211720,36599.999
West Bengal,MEDINIPUR WEST,2013,KHARIF,Jute,5504,54488,5503.999
West Bengal,DINAJPUR DAKSHIN,2016,RABI,Rapeseed &Mustard,21605,19491,21604.999
West Bengal,COOCHBEHAR,2017,AUTUMN,Rice,4214,6367,4213.999
West Bengal,DINAJPUR DAKSHIN,2014,AUTUMN,Rice,5170,8705,5169.999
West Bengal,BARDHAMAN,2009,RABI,Safflower,20,13,19.999
West Bengal,COOCHBEHAR,2012,WINTER,Sesamum,300,267,299.999
West Bengal,DARJEELING,2016,RABI,Rapeseed &Mustard,329,125,328.999
West Bengal,PURULIA,2012,RABI,Moong(Green Gram),61,28,60.999
West Bengal,24 PARAGANAS NORTH,2013,RABI,Masoor,5288,2854,5287.999
West Bengal,DINAJPUR DAKSHIN,2015,RABI,Masoor,83,50,82.999
West Bengal,MALDAH,2014,KHARIF,Mesta,165,2185,164.999
West Bengal,DINAJPUR UTTAR,2015,KHARIF,Horse-gram,167,86,166.999
West Bengal,24 PARAGANAS NORTH,2016,RABI,Peas & beans (Pulses),440,387,439.999
West Bengal,HOWRAH,2016,AUTUMN,Rice,1083,1049,1082.999
West Bengal,MEDINIPUR WEST,2009,KHARIF,Maize,869,1538,868.999
West Bengal,DINAJPUR UTTAR,2015,RABI,Groundnut,87,274,86.999
West Bengal,MEDINIPUR WEST,2013,ANNUAL,Potato,63622,557342,63621.999
West Bengal,MEDINIPUR WEST,2019,RABI,Masoor,787,1429,786.999
West Bengal,HOOGHLY,2012,WINTER,Rice,189637,504906,189636.999
West Bengal,HOOGHLY,2013,RABI,Gram,157,193,156.999
West Bengal,DARJEELING,2016,RABI,Small millets,475,703,474.999
West Bengal,DARJEELING,2017,SUMMER,Potato,2446,29352,2445.999
West Bengal,MALDAH,2010,ANNUAL,Sesamum,137,49,136.999
West Bengal,24 PARAGANAS NORTH,2015,WINTER,Rice,127578,302957,127577.999
West Bengal,DINAJPUR DAKSHIN,2010,WINTER,Rice,159343,386280,159342.999
West Bengal,DARJEELING,2016,AUTUMN,Ragi,7817,7808,7816.999
West Bengal,DINAJPUR DAKSHIN,2011,ANNUAL,Dry chillies,2790,2531,2789.999
West Bengal,MEDINIPUR WEST,2015,KHARIF,Other Kharif pulses,460,391,459.999
West Bengal,BARDHAMAN,2015,RABI,Khesari,510,664,509.999
West Bengal,MEDINIPUR WEST,2016,SUMMER,Maize,539,1600,538.999
West Bengal,COOCHBEHAR,2014,SUMMER,Rice,51428,144105,51427.999
West Bengal,HOWRAH,2014,KHARIF,Jute,2996,54610,2995.999
West Bengal,COOCHBEHAR,2012,AUTUMN,Rice,12303,16627,12302.999
West Bengal,BARDHAMAN,2012,ANNUAL,Turmeric,291,672,290.999
West Bengal,NADIA,2019,KHARIF,Mesta,499,5439,498.999
West Bengal,BARDHAMAN,2018,RABI,Peas & beans (Pulses),343,459,342.999
West Bengal,24 PARAGANAS NORTH,2018,RABI,Khesari,402,520,401.999
West Bengal,HOOGHLY,2018,KHARIF,Jute,19953,421854,19952.999
West Bengal,MEDINIPUR EAST,2018,KHARIF,Jute,367,4969,366.999
West Bengal,NADIA,2019,ANNUAL,Sugarcane,1754,248215,1753.999
West Bengal,MEDINIPUR WEST,2019,AUTUMN,Sesamum,124,90,123.999
West Bengal,BANKURA,2010,KHARIF,Moong(Green Gram),27,10,26.999
West Bengal,DINAJPUR DAKSHIN,2013,SUMMER,Rice,43306,137644,43305.999
West Bengal,HOWRAH,2009,WINTER,Rice,80267,165102,80266.999
West Bengal,COOCHBEHAR,2011,KHARIF,Niger seed,2670,2003,2669.999
West Bengal,MEDINIPUR WEST,2018,KHARIF,Niger seed,72,32,71.999
West Bengal,JALPAIGURI,2010,ANNUAL,Groundnut,927,1468,926.999
West Bengal,HOOGHLY,2015,RABI,Wheat,343,911,342.999
West Bengal,BANKURA,2014,SUMMER,Rice,45623,119400,45622.999
West Bengal,COOCHBEHAR,2015,RABI,Moong(Green Gram),210,159,209.999
West Bengal,NADIA,2013,RABI,Wheat,35916,84321,35915.999
West Bengal,PURULIA,2013,KHARIF,Cotton(lint),600,2160,599.999
West Bengal,HOOGHLY,2009,KHARIF,Dry ginger,83,134,82.999
West Bengal,24 PARAGANAS NORTH,2009,KHARIF,Dry ginger,277,489,276.999
West Bengal,MEDINIPUR EAST,2013,SUMMER,Rice,160437,395631,160436.999
West Bengal,JALPAIGURI,2010,KHARIF,Moong(Green Gram),50,23,49.999
West Bengal,MALDAH,2009,KHARIF,Maize,10898,31940,10897.999
West Bengal,24 PARAGANAS NORTH,2011,RABI,Arhar/Tur,35,17,34.999
West Bengal,DINAJPUR UTTAR,2017,RABI,Linseed,239,154,238.999
West Bengal,24 PARAGANAS SOUTH,2013,RABI,Gram,217,202,216.999
West Bengal,BIRBHUM,2014,RABI,Groundnut,47,43,46.999
West Bengal,BIRBHUM,2019,RABI,Maize,35,33,34.999
West Bengal,MURSHIDABAD,2015,KHARIF,Sunflower,75,83,74.999
West Bengal,MURSHIDABAD,2009,KHARIF,Urad,8220,5873,8219.999
West Bengal,24 PARAGANAS NORTH,2010,RABI,Linseed,15,6,14.999
West Bengal,MURSHIDABAD,2013,AUTUMN,Maize,355,879,354.999
West Bengal,PURULIA,2015,KHARIF,Bajra,62,22,61.999
West Bengal,JALPAIGURI,2012,ANNUAL,Sugarcane,87,10558,86.999
West Bengal,DARJEELING,2015,AUTUMN,Rice,3451,8181,3450.999
West Bengal,MURSHIDABAD,2016,KHARIF,Urad,7571,5322,7570.999
West Bengal,MURSHIDABAD,2016,KHARIF,Moong(Green Gram),85,48,84.999
West Bengal,HOOGHLY,2015,RABI,Potato,100409,3530571,100408.999
West Bengal,MALDAH,2019,RABI,Gram,2357,2213,2356.999
West Bengal,DARJEELING,2017,KHARIF,Urad,216,172,215.999
West Bengal,HOWRAH,2011,ANNUAL,Sugarcane,57,3873,56.999
West Bengal,PURULIA,2017,KHARIF,Horse-gram,647,328,646.999
West Bengal,24 PARAGANAS SOUTH,2012,ANNUAL,Sugarcane,56,6184,55.999
West Bengal,MEDINIPUR WEST,2019,RABI,Maize,457,1097,456.999
West Bengal,COOCHBEHAR,2010,RABI,Peas & beans (Pulses),6,5,5.999
West Bengal,BARDHAMAN,2018,RABI,Potato,57822,1291523,57821.999
West Bengal,DARJEELING,2011,RABI,Small millets,520,830,519.999
West Bengal,MEDINIPUR WEST,2012,ANNUAL,Dry chillies,5595,6216,5594.999
West Bengal,MURSHIDABAD,2015,RABI,Khesari,8467,8156,8466.999
West Bengal,COOCHBEHAR,2011,AUTUMN,Rice,12407,10987,12406.999
West Bengal,24 PARAGANAS NORTH,2012,RABI,Rapeseed &Mustard,33208,34481,33207.999
West Bengal,HOWRAH,2012,SUMMER,Maize,89,116,88.999
West Bengal,BARDHAMAN,2015,KHARIF,Jute,12620,265651,12619.999
West Bengal,JALPAIGURI,2015,SUMMER,Groundnut,3862,7531,3861.999
West Bengal,PURULIA,2015,SUMMER,Rice,105,281,104.999
West Bengal,DINAJPUR UTTAR,2011,KHARIF,Sunflower,31,23,30.999
West Bengal,PURULIA,2016,KHARIF,Bajra,59,22,58.999
West Bengal,HOOGHLY,2012,RABI,Moong(Green Gram),30,22,29.999
West Bengal,MURSHIDABAD,2009,RABI,Moong(Green Gram),31,19,30.999
West Bengal,BIRBHUM,2019,AUTUMN,Maize,267,540,266.999
West Bengal,BIRBHUM,2014,AUTUMN,Rice,1840,5464,1839.999
West Bengal,HOWRAH,2010,RABI,Masoor,14,12,13.999
West Bengal,PURULIA,2017,KHARIF,Urad,9258,2910,9257.999
West Bengal,BARDHAMAN,2010,KHARIF,Mesta,1,10,0.999
West Bengal,DARJEELING,2018,RABI,Urad,210,110,209.999
West Bengal,JALPAIGURI,2013,ANNUAL,Tobacco,417,242,416.999
West Bengal,BANKURA,2018,RABI,Masoor,111,95,110.999
West Bengal,DINAJPUR DAKSHIN,2011,ANNUAL,Sesamum,23,16,22.999
West Bengal,DINAJPUR UTTAR,2016,AUTUMN,Ragi,170,153,169.999
West Bengal,HOOGHLY,2015,SUMMER,Maize,250,503,249.999
West Bengal,BANKURA,2010,AUTUMN,Rice,15721,39188,15720.999
West Bengal,24 PARAGANAS SOUTH,2015,SUMMER,Groundnut,148,133,147.999
West Bengal,BIRBHUM,2016,SUMMER,Moong(Green Gram),1100,761,1099.999
West Bengal,HOWRAH,2012,KHARIF,Garlic,42,463,41.999
West Bengal,DINAJPUR DAKSHIN,2018,KHARIF,Urad,683,598,682.999
West Bengal,NADIA,2009,WINTER,Rice,119648,273359,119647.999
West Bengal,MEDINIPUR WEST,2016,KHARIF,Urad,71,20,70.999
West Bengal,MURSHIDABAD,2016,AUTUMN,Groundnut,16,27,15.999
West Bengal,MALDAH,2019,RABI,Arhar/Tur,50,64,49.999
West Bengal,PURULIA,2015,KHARIF,Small millets,188,47,187.999
West Bengal,DARJEELING,2009,RABI,Wheat,2255,3725,2254.999
West Bengal,COOCHBEHAR,2019,RABI,Groundnut,350,525,349.999
West Bengal,MALDAH,2013,RABI,Wheat,44366,119949,44365.999
West Bengal,PURULIA,2013,KHARIF,Cotton(lint),600,2160,599.999
West Bengal,24 PARAGANAS SOUTH,2010,RABI,Khesari,2409,2922,2408.999
West Bengal,24 PARAGANAS SOUTH,2010,KHARIF,Jute,1424,19645,1423.999
West Bengal,MURSHIDABAD,2009,RABI,Horse-gram,50,3,49.999
West Bengal,MURSHIDABAD,2018,SUMMER,Groundnut,223,658,222.999
West Bengal,MEDINIPUR EAST,2018,SUMMER,Sesamum,169,197,168.999
West Bengal,MEDINIPUR WEST,2014,RABI,Horse-gram,797,419,796.999
West Bengal,BARDHAMAN,2019,KHARIF,Sunflower,78,114,77.999
West Bengal,MURSHIDABAD,2017,KHARIF,Urad,9412,6112,9411.999
West Bengal,DINAJPUR UTTAR,2011,RABI,Horse-gram,218,91,217.999
West Bengal,JALPAIGURI,2010,RABI,Urad,650,406,649.999
West Bengal,MALDAH,2011,SUMMER,Rice,67633,258723,67632.999
West Bengal,BANKURA,2011,ANNUAL,Groundnut,248,338,247.999
West Bengal,JALPAIGURI,2012,SUMMER,Groundnut,827,1386,826.999
West Bengal,MALDAH,2014,RABI,Arhar/Tur,64,70,63.999
West Bengal,MURSHIDABAD,2015,RABI,Potato,12249,367960,12248.999
West Bengal,JALPAIGURI,2017,RABI,Wheat,17414,38889,17413.999
West Bengal,HOWRAH,2015,SUMMER,Rice,41318,136208,41317.999
West Bengal,MURSHIDABAD,2011,RABI,Khesari,8736,5743,8735.999
West Bengal,MEDINIPUR WEST,2012,KHARIF,Other Kharif pulses,395,336,394.999
West Bengal,BIRBHUM,2015,RABI,Gram,8163,10541,8162.999
West Bengal,COOCHBEHAR,2013,RABI,Khesari,404,360,403.999
West Bengal,JALPAIGURI,2014,RABI,Peas & beans (Pulses),308,215,307.999
West Bengal,BARDHAMAN,2016,KHARIF,Horse-gram,33,18,32.999
West Bengal,24 PARAGANAS SOUTH,2012,ANNUAL,Potato,2798,49465,2797.999
West Bengal,24 PARAGANAS SOUTH,2014,RABI,Potato,3008,63657,3007.999
West Bengal,MEDINIPUR WEST,2019,ANNUAL,Sugarcane,4390,789614,4389.999
West Bengal,MEDINIPUR WEST,2011,KHARIF,Jute,5178,70826,5177.999
West Bengal,JALPAIGURI,2009,ANNUAL,Potato,24786,577173,24785.999
West Bengal,24 PARAGANAS NORTH,2013,SUMMER,Sesamum,7707,8358,7706.999
West Bengal,MEDINIPUR EAST,2013,WINTER,Rice,231482,480112,231481.999
West Bengal,MURSHIDABAD,2015,SUMMER,Rice,121612,399084,121611.999
West Bengal,BARDHAMAN,2013,KHARIF,Cotton(lint),204,204,203.999
West Bengal,PURULIA,2012,RABI,Linseed,1076,207,1075.999
West Bengal,HOWRAH,2014,RABI,Masoor,2,2,1.999
West Bengal,MEDINIPUR EAST,2011,KHARIF,Sunflower,905,1027,904.999
West Bengal,COOCHBEHAR,2018,RABI,Rapeseed &Mustard,10796,7700,10795.999
West Bengal,COOCHBEHAR,2018,RABI,Wheat,11250,23178,11249.999
West Bengal,BARDHAMAN,2011,KHARIF,Maize,308,787,307.999
West Bengal,DINAJPUR UTTAR,2010,KHARIF,Maize,9890,51762,9889.999
West Bengal,COOCHBEHAR,2017,RABI,Groundnut,195,234,194.999
West Bengal,24 PARAGANAS SOUTH,2009,KHARIF,Dry ginger,275,540,274.999
West Bengal,24 PARAGANAS NORTH,2010,ANNUAL,Sugarcane,503,38390,502.999
West Bengal,BANKURA,2013,KHARIF,Small millets,77,104,76.999
West Bengal,24 PARAGANAS NORTH,2018,RABI,Urad,515,226,514.999
West Bengal,MURSHIDABAD,2014,RABI,Wheat,100123,284634,100122.999
West Bengal,PURULIA,2010,SUMMER,Moong(Green Gram),17,7,16.999
West Bengal,BIRBHUM,2019,KHARIF,Soyabean,40,22,39.999
West Bengal,BANKURA,2009,KHARIF,Small millets,205,123,204.999
West Bengal,DARJEELING,2014,RABI,Arhar/Tur,3,3,2.999
West Bengal,PURULIA,2013,SUMMER,Sesamum,165,95,164.999
West Bengal,24 PARAGANAS SOUTH,2015,RABI,Wheat,2549,6519,2548.999
West Bengal,DARJEELING,2011,ANNUAL,Arecanut,291,699,290.999
West Bengal,24 PARAGANAS NORTH,2015,KHARIF,Mesta,360,4681,359.999
West Bengal,MURSHIDABAD,2012,RABI,Maize,2238,10655,2237.999
West Bengal,MEDINIPUR WEST,2016,RABI,Urad,940,790,939.999
West Bengal,MALDAH,2017,ANNUAL,Tobacco,184,121,183.999
West Bengal,DINAJPUR UTTAR,2011,ANNUAL,Sugarcane,20,2050,19.999
West Bengal,HOWRAH,2011,ANNUAL,Sugarcane,57,3873,56.999
West Bengal,BIRBHUM,2013,RABI,Peas & beans (Pulses),110,84,109.999
West Bengal,BIRBHUM,2012,ANNUAL,Turmeric,280,287,279.999
West Bengal,BANKURA,2017,SUMMER,Rice,34831,113038,34830.999
West Bengal,DINAJPUR UTTAR,2013,AUTUMN,Sesamum,100,158,99.999
West Bengal,BANKURA,2015,RABI,Peas & beans (Pulses),25,14,24.999
West Bengal,DINAJPUR UTTAR,2013,SUMMER,Moong(Green Gram),164,102,163.999
West Bengal,BIRBHUM,2012,KHARIF,Cotton(lint),500,900,499.999
West Bengal,HOOGHLY,2012,SUMMER,Sesamum,26905,27044,26904.999
West Bengal,BIRBHUM,2013,RABI,Groundnut,31,48,30.999
West Bengal,MEDINIPUR WEST,2012,RABI,Urad,1105,983,1104.999
West Bengal,COOCHBEHAR,2014,KHARIF,Sunflower,50,63,49.999
West Bengal,DINAJPUR DAKSHIN,2019,KHARIF,Mesta,5230,71760,5229.999
West Bengal,MEDINIPUR WEST,2011,RABI,Moong(Green Gram),710,490,709.999
West Bengal,COOCHBEHAR,2015,KHARIF,Jute,75091,712680,75090.999
West Bengal,BANKURA,2016,RABI,Wheat,2734,6487,2733.999
West Bengal,24 PARAGANAS NORTH,2018,RABI,Gram,856,953,855.999
West Bengal,DARJEELING,2016,RABI,Maize,60,188,59.999
West Bengal,COOCHBEHAR,2012,AUTUMN,Rice,12303,16627,12302.999
West Bengal,MURSHIDABAD,2011,RABI,Linseed,101,25,100.999
West Bengal,NADIA,2009,KHARIF,Jowar,10,7,9.999
West Bengal,24 PARAGANAS SOUTH,2010,KHARIF,Mesta,1,15,0.999
West Bengal,BIRBHUM,2019,RABI,Barley,28,36,27.999
West Bengal,JALPAIGURI,2015,AUTUMN,Maize,3889,12915,3888.999
West Bengal,MURSHIDABAD,2009,ANNUAL,Dry chillies,5210,7450,5209.999
West Bengal,HOOGHLY,2015,KHARIF,Moong(Green Gram),50,31,49.999
West Bengal,MURSHIDABAD,2014,SUMMER,Rice,131338,411311,131337.999
West Bengal,DARJEELING,2019,SUMMER,Maize,1350,4523,1349.999
West Bengal,DINAJPUR UTTAR,2010,SUMMER,Moong(Green Gram),55,29,54.999
West Bengal,MEDINIPUR EAST,2009,AUTUMN,Rice,13519,29153,13518.999
West Bengal,MURSHIDABAD,2010,RABI,Moong(Green Gram),45,45,44.999
West Bengal,DINAJPUR UTTAR,2012,KHARIF,Urad,723,338,722.999
West Bengal,DINAJPUR UTTAR,2011,KHARIF,Dry ginger,685,1627,684.999
West Bengal,24 PARAGANAS SOUTH,2009,ANNUAL,Turmeric,518,1088,517.999
West Bengal,24 PARAGANAS NORTH,2010,RABI,Wheat,7444,16214,7443.999
West Bengal,24 PARAGANAS NORTH,2012,ANNUAL,Dry chillies,4987,8375,4986.999
West Bengal,MURSHIDABAD,2017,WINTER,Rice,226641,554681,226640.999
West Bengal,MALDAH,2014,RABI,Barley,1200,1358,1199.999
West Bengal,MEDINIPUR WEST,2011,RABI,Rapeseed &Mustard,16981,13256,16980.999
West Bengal,DARJEELING,2019,KHARIF,Soyabean,530,383,529.999
West Bengal,BANKURA,2016,RABI,Masoor,101,101,100.999
West Bengal,MALDAH,2018,ANNUAL,Sugarcane,2053,210157,2052.999
West Bengal,PURULIA,2019,RABI,Masoor,31,19,30.999
West Bengal,MALDAH,2015,KHARIF,Urad,7479,7428,7478.999
